timestamp,predicted,bullish_probability,bearish_probability,confidence,score,regime,data_coverage,intelligence_coverage,entry_nq,entry_bar_end,entry_staleness_min,nq_4h,nq_8h,move_4h_pct,move_8h_pct,actual_4h,actual_8h,correct_4h,correct_8h,outcome_4h_bar_end,outcome_8h_bar_end,outcome_4h_staleness_min,outcome_8h_staleness_min,news,news_articles,news_kept,news_directional,news_evidence,news_polygon_articles,news_finnhub_articles,liquidity_signal,liquidity_direction,liquidity_conflict,liquidity_resolution,liquidity_contract,liquidity_evidence,earnings,earnings_evidence,earnings_released_events,earnings_released_symbols,earnings_upcoming_events,earnings_upcoming_symbols,earnings_upcoming_within_4h,earnings_upcoming_within_8h,earnings_upcoming_mega_weight,earnings_upcoming_semi_count,earnings_hours_to_next,earnings_catalyst_risk,earnings_future_eps_used,market_available,market_requested
2026-04-17T17:00:00+00:00,BULLISH,68.3,31.7,62.0,0.392,TREND,1.0,0.472,26859.25,2026-04-17 13:00:00-04:00,0.0,26840.5,,-0.06980835280210727,,BEARISH,,False,,2026-04-17 17:00:00-04:00,2026-04-17 17:00:00-04:00,0.0,240.0,-0.07505532947876675,760,177,25,available,760,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,-1.0,released_verified,1,NFLX,0,,0,0,0,0,,False,False,20,20
2026-04-20T17:00:00+00:00,BEARISH,35.5,64.5,60.6,-0.305,TRANSITION,0.964,0.467,26679.25,2026-04-20 13:00:00-04:00,0.0,26774.25,26824.0,0.35608197381860435,0.5425564811604524,BULLISH,BULLISH,False,False,2026-04-20 17:00:00-04:00,2026-04-20 21:00:00-04:00,0.0,0.0,0.049411074274653584,395,104,5,available,395,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-04-21T17:00:00+00:00,BEARISH,49.6,50.4,40.2,-0.008,BALANCED,0.964,0.467,26670.75,2026-04-21 13:00:00-04:00,0.0,26721.25,26797.75,0.1893460063927711,0.47617708538380055,BULLISH,BULLISH,False,False,2026-04-21 17:00:00-04:00,2026-04-21 21:00:00-04:00,0.0,0.0,0.17422167199401578,495,141,5,available,495,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-04-22T17:00:00+00:00,BULLISH,69.8,30.2,64.9,0.428,TREND,0.964,0.469,26966.75,2026-04-22 13:00:00-04:00,0.0,27106.5,27060.75,0.5182307842064765,0.34857741477931153,BULLISH,BULLISH,True,True,2026-04-22 17:00:00-04:00,2026-04-22 21:00:00-04:00,0.0,0.0,0.004155661141752125,640,169,10,available,640,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,upcoming_verified_catalyst,0,,1,TSLA,1,1,0.04,0,3.179,True,False,20,20
2026-04-23T17:00:00+00:00,BEARISH,40.3,59.7,51.7,-0.199,TRANSITION,0.964,0.469,27087.75,2026-04-23 13:00:00-04:00,0.0,26942.75,27118.25,-0.535297320744617,0.11259702263938497,BEARISH,BULLISH,True,False,2026-04-23 17:00:00-04:00,2026-04-23 21:00:00-04:00,0.0,0.0,-0.1020965392158704,766,201,17,available,766,0,-1.0,BEARISH,LOW,5m_massive_futures,NQM6,available,1.0,released_verified,1,TSLA,1,INTC,1,1,0.0,1,3.117,True,False,20,20
2026-04-24T17:00:00+00:00,BULLISH,73.3,26.7,66.4,0.522,TREND,1.0,0.472,27409.75,2026-04-24 13:00:00-04:00,0.0,27435.0,,0.09212050456498144,,BULLISH,,True,,2026-04-24 17:00:00-04:00,2026-04-24 17:00:00-04:00,0.0,240.0,-0.17858796358750487,797,189,17,available,797,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,1.0,released_verified,1,INTC,0,,0,0,0,0,,False,False,20,20
2026-04-27T17:00:00+00:00,BULLISH,59.4,40.6,42.0,0.193,CONFLICTED,0.964,0.467,27390.5,2026-04-27 13:00:00-04:00,0.0,27418.5,27467.5,0.10222522407404026,0.2811193662036107,BULLISH,BULLISH,True,True,2026-04-27 17:00:00-04:00,2026-04-27 21:00:00-04:00,0.0,0.0,0.016857969015059922,397,124,7,available,397,0,1.0,BULLISH,LOW,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-04-28T17:00:00+00:00,BEARISH,29.5,70.5,69.0,-0.448,TREND,0.964,0.467,27084.25,2026-04-28 13:00:00-04:00,0.0,27191.5,27264.0,0.39598659737670416,0.6636698450206301,BULLISH,BULLISH,False,False,2026-04-28 17:00:00-04:00,2026-04-28 21:00:00-04:00,0.0,0.0,-0.015546574508037534,514,125,6,available,514,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-04-29T17:00:00+00:00,BULLISH,55.6,44.4,46.5,0.114,BALANCED,0.964,0.469,27199.25,2026-04-29 13:00:00-04:00,0.0,27148.75,27595.25,-0.18566688419717456,1.4559224978629925,BEARISH,BULLISH,False,True,2026-04-29 17:00:00-04:00,2026-04-29 21:00:00-04:00,0.0,0.0,-0.27330813364096485,683,145,10,available,683,0,1.0,BULLISH,LOW,5m_massive_futures,NQM6,available,,upcoming_verified_catalyst,0,,5,"ALPHABET,QCOM,MSFT,META,AMZN",5,5,0.35,1,3.026,True,False,20,20
2026-04-30T17:00:00+00:00,BULLISH,56.2,43.8,50.8,0.125,TRANSITION,0.964,0.469,27371.25,2026-04-30 13:00:00-04:00,0.0,27598.5,27625.5,0.8302507192766132,0.9288943690916565,BULLISH,BULLISH,True,True,2026-04-30 17:00:00-04:00,2026-04-30 21:00:00-04:00,0.0,0.0,-0.1300087966032599,726,142,9,available,726,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,0.2,released_verified,5,"ALPHABET,QCOM,MSFT,META,AMZN",1,AAPL,1,1,0.09,0,3.511,True,False,20,20
2026-05-01T17:00:00+00:00,BULLISH,64.4,35.6,62.7,0.301,TRANSITION,1.0,0.472,27831.5,2026-05-01 13:00:00-04:00,0.0,27835.75,,0.015270466916982557,,NEUTRAL,,False,,2026-05-01 17:00:00-04:00,2026-05-01 17:00:00-04:00,0.0,240.0,-0.12497854437080766,744,172,20,available,744,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,1.0,released_verified,1,AAPL,0,,0,0,0,0,,False,False,20,20
2026-05-04T17:00:00+00:00,BEARISH,39.9,60.1,58.9,-0.208,TRANSITION,0.964,0.467,27706.25,2026-05-04 13:00:00-04:00,0.0,27743.0,27785.0,0.13264155199639072,0.2842318971351229,BULLISH,BULLISH,False,False,2026-05-04 17:00:00-04:00,2026-05-04 21:00:00-04:00,0.0,0.0,0.20962256864697865,417,118,13,available,417,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-05-05T17:00:00+00:00,BULLISH,65.1,34.9,66.1,0.317,TRANSITION,0.964,0.469,28125.5,2026-05-05 13:00:00-04:00,0.0,28207.25,28275.75,0.2906614993511226,0.5342127251071093,BULLISH,BULLISH,True,True,2026-05-05 17:00:00-04:00,2026-05-05 21:00:00-04:00,0.0,0.0,0.1882502554919154,552,146,14,available,552,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,upcoming_verified_catalyst,0,,2,"SMCI,AMD",2,2,0.0,2,3.141,True,False,20,20
2026-05-06T17:00:00+00:00,BULLISH,74.7,25.3,72.7,0.562,TREND,1.0,0.472,28539.25,2026-05-06 13:00:00-04:00,0.0,28712.25,28662.0,0.6061827132808326,0.43010941072382775,BULLISH,BULLISH,True,True,2026-05-06 17:00:00-04:00,2026-05-06 21:00:00-04:00,0.0,0.0,0.08885206378742413,724,183,18,available,724,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,1.0,released_verified,2,"SMCI,AMD",0,,0,0,0,0,,False,False,20,20
2026-05-07T17:00:00+00:00,BULLISH,52.2,47.8,47.2,0.045,BALANCED,0.964,0.467,28696.75,2026-05-07 13:00:00-04:00,0.0,28644.0,28744.75,-0.18381872511695577,0.1672663280685095,BEARISH,BULLISH,False,True,2026-05-07 17:00:00-04:00,2026-05-07 21:00:00-04:00,0.0,0.0,0.16565899916842797,802,195,19,available,802,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-05-08T17:00:00+00:00,BULLISH,74.4,25.6,71.6,0.553,TREND,0.964,0.467,29241.0,2026-05-08 13:00:00-04:00,0.0,29332.5,,0.3129167949112548,,BULLISH,,True,,2026-05-08 17:00:00-04:00,2026-05-08 17:00:00-04:00,0.0,240.0,0.23254169593535193,799,178,15,available,799,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-05-11T17:00:00+00:00,BULLISH,58.9,41.1,63.7,0.182,TRANSITION,0.964,0.467,29405.0,2026-05-11 13:00:00-04:00,0.0,29400.0,29378.5,-0.017003910899506886,-0.0901207277673865,NEUTRAL,BEARISH,False,False,2026-05-11 17:00:00-04:00,2026-05-11 21:00:00-04:00,0.0,0.0,0.24873143984370033,393,95,9,available,393,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-05-12T17:00:00+00:00,BEARISH,27.6,72.4,64.1,-0.497,TREND,0.964,0.467,28749.0,2026-05-12 13:00:00-04:00,0.0,29134.25,29145.25,1.3400466103168807,1.3783088107412431,BULLISH,BULLISH,False,False,2026-05-12 17:00:00-04:00,2026-05-12 21:00:00-04:00,0.0,0.0,0.2174153678885765,471,107,9,available,471,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-05-13T17:00:00+00:00,BULLISH,65.4,34.6,63.9,0.324,TRANSITION,0.964,0.467,29447.75,2026-05-13 13:00:00-04:00,0.0,29536.0,29681.0,0.29968333743664627,0.792080889032269,BULLISH,BULLISH,True,True,2026-05-13 17:00:00-04:00,2026-05-13 21:00:00-04:00,0.0,0.0,0.2590914567149857,674,136,11,available,674,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-05-14T17:00:00+00:00,BULLISH,59.2,40.8,57.4,0.188,TRANSITION,0.964,0.467,29728.0,2026-05-14 13:00:00-04:00,0.0,29688.5,29684.0,-0.1328713670613563,-0.1480086114101184,BEARISH,BEARISH,False,False,2026-05-14 17:00:00-04:00,2026-05-14 21:00:00-04:00,0.0,0.0,0.1496142293930758,818,181,15,available,818,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-05-15T17:00:00+00:00,BEARISH,29.3,70.7,69.3,-0.452,TREND,0.964,0.467,29322.75,2026-05-15 13:00:00-04:00,0.0,29231.75,,-0.3103392417150506,,BEARISH,,True,,2026-05-15 17:00:00-04:00,2026-05-15 17:00:00-04:00,0.0,240.0,0.05060113787028564,829,195,13,available,829,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-05-18T17:00:00+00:00,BEARISH,34.5,65.5,56.4,-0.327,TRANSITION,0.964,0.467,29006.0,2026-05-18 13:00:00-04:00,0.0,29076.0,29084.0,0.24132938012824934,0.26890988071433497,BULLISH,BULLISH,False,False,2026-05-18 17:00:00-04:00,2026-05-18 21:00:00-04:00,0.0,0.0,-0.6393952990067796,341,87,8,available,341,0,1.0,BULLISH,LOW,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-05-19T17:00:00+00:00,BEARISH,40.4,59.6,56.7,-0.197,TRANSITION,0.964,0.467,29021.75,2026-05-19 13:00:00-04:00,0.0,28899.25,28938.75,-0.42209722018830703,-0.2859924022500366,BEARISH,BEARISH,True,True,2026-05-19 17:00:00-04:00,2026-05-19 21:00:00-04:00,0.0,0.0,-0.23801974917367305,455,131,9,available,455,0,1.0,BULLISH,LOW,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-05-20T17:00:00+00:00,BULLISH,64.0,36.0,54.7,0.293,TRANSITION,0.964,0.469,29261.75,2026-05-20 13:00:00-04:00,0.0,29390.5,29222.0,0.4399941903679719,-0.1358428665407913,BULLISH,BEARISH,True,False,2026-05-20 17:00:00-04:00,2026-05-20 21:00:00-04:00,0.0,0.0,-0.20258758728475174,652,168,16,available,652,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,upcoming_verified_catalyst,0,,1,NVDA,1,1,0.0,1,3.355,True,False,20,20
2026-05-21T17:00:00+00:00,BEARISH,41.2,58.8,59.7,-0.18,TRANSITION,1.0,0.472,29257.75,2026-05-21 13:00:00-04:00,0.0,29455.5,29566.0,0.6758892942895472,1.0535670036144271,BULLISH,BULLISH,False,False,2026-05-21 17:00:00-04:00,2026-05-21 21:00:00-04:00,0.0,0.0,-0.09397746614538599,760,201,21,available,760,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,1.0,released_verified,1,NVDA,0,,0,0,0,0,,False,False,20,20
2026-05-22T17:00:00+00:00,BULLISH,55.9,44.1,51.4,0.119,BALANCED,0.964,0.467,29671.5,2026-05-22 13:00:00-04:00,0.0,29558.75,,-0.3799942705963635,,BEARISH,,False,,2026-05-22 17:00:00-04:00,2026-05-22 17:00:00-04:00,0.0,240.0,-0.07387581590236393,779,200,16,available,779,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-05-26T17:00:00+00:00,BULLISH,59.2,40.8,49.7,0.189,TRANSITION,0.964,0.467,29974.75,2026-05-26 13:00:00-04:00,0.0,30044.25,30129.0,0.23186181702933303,0.5145997881550305,BULLISH,BULLISH,True,True,2026-05-26 17:00:00-04:00,2026-05-26 21:00:00-04:00,0.0,0.0,-0.36198064430042204,366,111,10,available,366,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-05-27T17:00:00+00:00,BEARISH,46.7,53.3,53.7,-0.067,BALANCED,0.964,0.467,29988.0,2026-05-27 13:00:00-04:00,0.0,30125.25,30070.5,0.4576830732292917,0.275110044017607,BULLISH,BULLISH,False,False,2026-05-27 17:00:00-04:00,2026-05-27 21:00:00-04:00,0.0,0.0,0.049690431335368795,565,147,16,available,565,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-05-28T17:00:00+00:00,BULLISH,64.6,35.4,67.7,0.306,TRANSITION,0.964,0.467,30327.0,2026-05-28 13:00:00-04:00,0.0,30313.0,30247.75,-0.04616348468361526,-0.26131829722689354,NEUTRAL,BEARISH,False,False,2026-05-28 17:00:00-04:00,2026-05-28 21:00:00-04:00,0.0,0.0,0.36377647925403706,692,168,17,available,692,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-05-29T17:00:00+00:00,BULLISH,57.3,42.7,61.7,0.148,TRANSITION,0.964,0.467,30396.75,2026-05-29 13:00:00-04:00,0.0,30405.25,,0.02796351583639698,,NEUTRAL,,False,,2026-05-29 17:00:00-04:00,2026-05-29 17:00:00-04:00,0.0,240.0,0.27702918092501294,782,187,20,available,782,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-06-01T17:00:00+00:00,BEARISH,44.2,55.8,44.9,-0.117,CONFLICTED,0.964,0.467,30580.75,2026-06-01 13:00:00-04:00,0.0,30522.5,30372.75,-0.1904793047914129,-0.6801664445770623,BEARISH,BEARISH,True,True,2026-06-01 17:00:00-04:00,2026-06-01 21:00:00-04:00,0.0,0.0,-0.6,385,120,8,available,385,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-06-02T17:00:00+00:00,BULLISH,52.5,47.5,49.1,0.051,BALANCED,0.964,0.467,30691.25,2026-06-02 13:00:00-04:00,0.0,30743.0,30720.0,0.16861483321793672,0.09367490734329817,BULLISH,BULLISH,True,True,2026-06-02 17:00:00-04:00,2026-06-02 21:00:00-04:00,0.0,0.0,-0.1928036072782894,535,163,9,available,535,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-06-03T17:00:00+00:00,BEARISH,36.5,63.5,62.0,-0.282,TRANSITION,0.964,0.469,30606.75,2026-06-03 13:00:00-04:00,0.0,30495.0,30498.75,-0.3651155382391139,-0.352863338969345,BEARISH,BEARISH,True,True,2026-06-03 17:00:00-04:00,2026-06-03 21:00:00-04:00,0.0,0.0,-0.24707432522268855,707,205,15,available,707,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,upcoming_verified_catalyst,0,,1,AVGO,1,1,0.0,1,3.36,True,False,20,20
2026-06-04T17:00:00+00:00,BEARISH,43.8,56.2,46.8,-0.126,TRANSITION,1.0,0.472,30479.0,2026-06-04 13:00:00-04:00,0.0,30399.5,30142.75,-0.2608353292430854,-1.1032186095344336,BEARISH,BEARISH,True,True,2026-06-04 17:00:00-04:00,2026-06-04 21:00:00-04:00,0.0,0.0,-0.32394374425608413,774,206,23,available,774,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,-1.0,released_verified,1,AVGO,0,,0,0,0,0,,False,False,20,20
2026-06-05T17:00:00+00:00,BEARISH,19.5,80.5,75.4,-0.75,TREND,0.964,0.467,29490.5,2026-06-05 13:00:00-04:00,0.0,29026.5,,-1.573388040216341,,BEARISH,,True,,2026-06-05 17:00:00-04:00,2026-06-05 17:00:00-04:00,0.0,240.0,-0.38434109256267196,755,207,25,available,755,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-06-08T17:00:00+00:00,BULLISH,63.5,36.5,53.1,0.282,TRANSITION,0.964,0.467,29580.5,2026-06-08 13:00:00-04:00,0.0,29435.25,29337.75,-0.4910329440002704,-0.8206419769780768,BEARISH,BEARISH,False,False,2026-06-08 17:00:00-04:00,2026-06-08 21:00:00-04:00,0.0,0.0,-0.6228831416227314,401,127,12,available,401,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-06-09T17:00:00+00:00,BEARISH,19.4,80.6,74.0,-0.752,TREND,0.964,0.467,28480.0,2026-06-09 13:00:00-04:00,0.0,29140.5,29075.25,2.319171348314607,2.0900632022471908,BULLISH,BULLISH,False,False,2026-06-09 17:00:00-04:00,2026-06-09 21:00:00-04:00,0.0,0.0,-0.44075980223688066,522,158,16,available,522,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-06-10T17:00:00+00:00,BEARISH,24.1,75.9,72.1,-0.595,TREND,0.964,0.467,28717.5,2026-06-10 13:00:00-04:00,0.0,28472.0,28549.5,-0.8548794289196483,-0.5850091407678245,BEARISH,BEARISH,True,True,2026-06-10 17:00:00-04:00,2026-06-10 21:00:00-04:00,0.0,0.0,-0.4446281917803308,710,203,30,available,710,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-06-11T17:00:00+00:00,BEARISH,44.2,55.8,44.7,-0.118,BALANCED,0.964,0.467,28769.5,2026-06-11 13:00:00-04:00,0.0,29433.25,29588.25,2.3071308156207095,2.845895827178088,BULLISH,BULLISH,False,False,2026-06-11 17:00:00-04:00,2026-06-11 21:00:00-04:00,0.0,0.0,-0.4059554253781374,820,235,40,available,820,0,-1.0,BEARISH,LOW,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-06-12T17:00:00+00:00,BEARISH,49.9,50.1,43.3,-0.001,BALANCED,0.964,0.467,29673.0,2026-06-12 13:00:00-04:00,0.0,29662.0,,-0.03707073770768038,,NEUTRAL,,False,,2026-06-12 17:00:00-04:00,2026-06-12 17:00:00-04:00,0.0,240.0,-0.4083686218099491,838,225,39,available,838,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQM6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-06-15T17:00:00+00:00,BULLISH,79.7,20.3,66.2,0.722,TREND,0.964,0.467,30867.5,2026-06-15 13:00:00-04:00,0.0,30832.0,30775.25,-0.11500769417672309,-0.2988580221916255,BEARISH,BEARISH,False,False,2026-06-15 17:00:00-04:00,2026-06-15 21:00:00-04:00,0.0,0.0,-0.23423291948562022,393,103,9,available,393,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQU6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-06-16T17:00:00+00:00,BEARISH,32.8,67.2,64.7,-0.367,TREND,0.964,0.467,30496.5,2026-06-16 13:00:00-04:00,0.0,30300.5,30383.75,-0.6426967029003328,-0.3697145574082272,BEARISH,BEARISH,True,True,2026-06-16 17:00:00-04:00,2026-06-16 21:00:00-04:00,0.0,0.0,-0.36862699793110854,520,145,15,available,520,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQU6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-06-17T17:00:00+00:00,BEARISH,49.9,50.1,42.1,-0.001,BALANCED,0.964,0.467,30410.25,2026-06-17 13:00:00-04:00,0.0,30141.75,30368.25,-0.8829259871260512,-0.1381113275951365,BEARISH,BEARISH,True,True,2026-06-17 17:00:00-04:00,2026-06-17 21:00:00-04:00,0.0,0.0,-0.38737860653057593,666,182,20,available,666,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQU6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-06-18T17:00:00+00:00,BULLISH,70.7,29.3,57.1,0.451,TREND,0.964,0.467,30684.75,2026-06-18 13:00:00-04:00,0.0,30726.5,30642.75,0.1360610726826844,-0.13687580964485616,BULLISH,BEARISH,True,False,2026-06-18 17:00:00-04:00,2026-06-18 21:00:00-04:00,0.0,0.0,-0.3390136721166865,766,217,26,available,766,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQU6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-06-22T17:00:00+00:00,BEARISH,38.4,61.6,58.1,-0.239,TRANSITION,0.964,0.467,30589.0,2026-06-22 13:00:00-04:00,0.0,30662.5,30602.0,0.24028245447709962,0.042498937526561836,BULLISH,NEUTRAL,False,False,2026-06-22 17:00:00-04:00,2026-06-22 21:00:00-04:00,0.0,0.0,-0.47428783162433336,294,78,8,available,294,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQU6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-06-23T17:00:00+00:00,BEARISH,25.3,74.7,71.7,-0.559,TREND,0.964,0.467,29864.0,2026-06-23 13:00:00-04:00,0.0,29752.0,29846.5,-0.3750334851326011,-0.05859898205196893,BEARISH,BEARISH,True,True,2026-06-23 17:00:00-04:00,2026-06-23 21:00:00-04:00,0.0,0.0,-0.49016975745821456,376,96,10,available,376,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQU6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-06-24T17:00:00+00:00,BULLISH,53.9,46.1,51.3,0.079,BALANCED,0.964,0.469,29606.5,2026-06-24 13:00:00-04:00,0.0,30095.25,29965.0,1.6508199213010655,1.2108827453430833,BULLISH,BULLISH,True,True,2026-06-24 17:00:00-04:00,2026-06-24 21:00:00-04:00,0.0,0.0,-0.4810788772155058,512,125,13,available,512,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQU6,available,,upcoming_verified_catalyst,0,,1,MU,1,1,0.0,1,3.034,True,False,20,20
2026-06-25T17:00:00+00:00,BEARISH,48.2,51.8,42.5,-0.036,BALANCED,1.0,0.472,29682.0,2026-06-25 13:00:00-04:00,0.0,29759.25,29636.0,0.2602587426723266,-0.15497607977899064,BULLISH,BEARISH,False,True,2026-06-25 17:00:00-04:00,2026-06-25 21:00:00-04:00,0.0,0.0,-0.38560344141340186,587,145,11,available,587,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQU6,available,1.0,released_verified,1,MU,0,,0,0,0,0,,False,False,20,20
2026-06-26T17:00:00+00:00,BEARISH,42.5,57.5,47.9,-0.154,TRANSITION,0.964,0.467,29612.25,2026-06-26 13:00:00-04:00,0.0,29368.25,,-0.823983317714797,,BEARISH,,True,,2026-06-26 17:00:00-04:00,2026-06-26 17:00:00-04:00,0.0,240.0,-0.26874625791640266,610,149,15,available,610,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQU6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-06-29T17:00:00+00:00,BULLISH,71.8,28.2,70.5,0.48,TREND,0.964,0.467,29915.5,2026-06-29 13:00:00-04:00,0.0,29995.0,30009.5,0.26574852501211743,0.3142183817753339,BULLISH,BULLISH,True,True,2026-06-29 17:00:00-04:00,2026-06-29 21:00:00-04:00,0.0,0.0,0.06142327518293914,349,92,8,available,349,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQU6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-06-30T17:00:00+00:00,BULLISH,66.0,34.0,59.2,0.337,TRANSITION,0.964,0.467,30528.0,2026-06-30 13:00:00-04:00,0.0,30500.75,30524.0,-0.08926231656184486,-0.013102725366876311,BEARISH,NEUTRAL,False,False,2026-06-30 17:00:00-04:00,2026-06-30 21:00:00-04:00,0.0,0.0,-0.36417460591882905,399,116,9,available,399,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQU6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-07-01T17:00:00+00:00,BEARISH,44.4,55.6,44.8,-0.114,BALANCED,0.964,0.467,30190.25,2026-07-01 13:00:00-04:00,0.0,30064.25,30110.25,-0.41735328458691134,-0.2649862124361342,BEARISH,BEARISH,True,True,2026-07-01 17:00:00-04:00,2026-07-01 21:00:00-04:00,0.0,0.0,-0.25535090692078366,530,128,11,available,530,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQU6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-07-02T17:00:00+00:00,BEARISH,33.2,66.8,58.6,-0.358,TREND,0.964,0.467,29462.25,2026-07-02 13:00:00-04:00,0.0,29551.75,29536.5,0.30377856409473136,0.2520174121121096,BULLISH,BULLISH,False,False,2026-07-02 17:00:00-04:00,2026-07-02 21:00:00-04:00,0.0,0.0,-0.11838673939453669,604,154,17,available,604,0,0.0,NEUTRAL,NONE,5m_massive_futures,NQU6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
2026-07-06T17:00:00+00:00,BULLISH,62.4,37.6,54.9,0.258,TRANSITION,0.964,0.467,29990.0,2026-07-06 13:00:00-04:00,0.0,29947.75,29816.75,-0.1408802934311437,-0.5776925641880627,BEARISH,BEARISH,False,False,2026-07-06 17:00:00-04:00,2026-07-06 21:00:00-04:00,0.0,0.0,-0.05055811506823969,358,90,9,available,358,0,-1.0,BEARISH,LOW,5m_massive_futures,NQU6,available,,missing,0,,0,,0,0,0,0,,False,False,20,20
