timestamp,predicted,bullish_probability,bearish_probability,confidence,score,regime,data_coverage,intelligence_coverage,phase24_grade,phase24_eligible,phase24_agreement,phase24_conflict,phase25_grade,phase25_eligible,confluence_score,confluence_completeness,confluence_alignment,chart_direction,nq_contract,es_contract,chart_data_status,outcome_provider,outcome_contract,entry_bar_end,entry_nq,entry_staleness_min,nq_4h,outcome_4h_bar_end,outcome_4h_staleness_min,nq_8h,outcome_8h_bar_end,outcome_8h_staleness_min,actual_4h,actual_8h,correct_4h,correct_8h,move_4h_pct,move_8h_pct,market_available,market_requested,dxy_source,us10y_source,news_articles,news_directional,news_evidence,macro_source_status,macro_high_impact,macro_event_risk,earnings_evidence,earnings_catalyst_risk,earnings_future_eps_used,liquidity_contract,liquidity_evidence,signals_json,chart_json
2026-05-22T17:00:00+00:00,BULLISH,56.7,43.3,55.3,0.137,TRANSITION,0.92,0.69,NO_TRADE,False,1.0,0.0,NO_TRADE,False,20.0,0.2,1.0,BULLISH,NQM6,ESM6,REAL_NQ_ES,Massive Futures,NQM6,2026-05-22T17:00:00+00:00,29671.5,0.0,29520.75,2026-05-22T21:00:00+00:00,0.0,,,240.0,BEARISH,,False,,-0.508063293058996,,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,779,16,available,unavailable_plan,False,False,missing,False,False,NQM6,available,"[{""name"":""NQ structure"",""score"":0.40032002364723585,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.31167989786687983,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.0005035016038255668,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":-0.5,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.010662715174036781,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.4895999335090585,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.3033017151762858,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.07387581590236393,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":null,""htf_poi_direction"":null,""order_block"":null,""order_block_direction"":null,""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":null,""smt_direction"":null,""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQM6"",""es_contract"":""ESM6"",""data_status"":""REAL_NQ_ES""}"
2026-05-25T17:00:00+00:00,BEARISH,47.5,52.5,46.8,-0.05,BALANCED,0.92,0.69,NO_TRADE,False,0.378,0.622,NO_TRADE,False,0.0,0.2,0.0,BULLISH,NQM6,ESM6,REAL_NQ_ES,Massive Futures,NQM6,2026-05-25T17:00:00+00:00,29963.75,0.0,,,240.0,29821.5,2026-05-26T01:00:00+00:00,0.0,,BEARISH,,True,,-0.47474031120937804,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,326,10,available,unavailable_plan,False,False,missing,False,False,NQM6,available,"[{""name"":""NQ structure"",""score"":0.20925411680179679,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.1911832282375463,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.1394498668760188,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":-0.5,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.1885986811891323,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.26024461921799136,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.11088117087434034,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.4363049517235494,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":null,""htf_poi_direction"":null,""order_block"":null,""order_block_direction"":null,""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":null,""smt_direction"":null,""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQM6"",""es_contract"":""ESM6"",""data_status"":""REAL_NQ_ES""}"
2026-05-26T17:00:00+00:00,BULLISH,60.5,39.5,53.5,0.216,TRANSITION,0.92,0.69,NO_TRADE,False,0.905,0.095,NO_TRADE,False,55.0,0.8,0.688,BULLISH,NQM6,ESM6,REAL_NQ_ES,Massive Futures,NQM6,2026-05-26T17:00:00+00:00,29975.0,0.0,30043.25,2026-05-26T21:00:00+00:00,0.0,30129.0,2026-05-27T01:00:00+00:00,0.0,BULLISH,BULLISH,True,True,0.22768974145120935,0.5137614678899083,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,366,10,available,unavailable_plan,False,False,missing,False,False,NQM6,available,"[{""name"":""NQ structure"",""score"":0.7450291053380729,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.2783006229582194,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.07774445634073926,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":-0.5,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.005233131005448258,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.7558887801835608,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.39195822109007034,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.36198064430042204,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BULLISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BULLISH"",""order_block"":null,""order_block_direction"":null,""fvg"":{""direction"":""BULLISH"",""zone_low"":29580.75,""zone_high"":29826.25,""source"":""deterministic_4h_ohlc""},""fvg_direction"":""BULLISH"",""liquidity_sweep"":{""direction"":""BEARISH"",""events"":[{""level"":""PREV_NY_HIGH"",""price"":29993.75,""direction"":""BEARISH"",""event"":""BUY-SIDE HIGH SWEEP REJECT"",""event_time"":""2026-05-26T16:40:00+00:00""}],""source"":""NQ_5m_completed_bars_independent_detection""},""liquidity_direction"":""BEARISH"",""smt"":{""direction"":""BULLISH"",""event"":""NQ/ES sell-side SMT divergence"",""source"":""Massive NQ+ES 5m""},""smt_direction"":""BULLISH"",""session_context"":{""direction"":""BEARISH"",""session"":""NEW_YORK"",""source"":""UTC session windows + completed NQ bars""},""session_direction"":""BEARISH"",""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQM6"",""es_contract"":""ESM6"",""data_status"":""REAL_NQ_ES""}"
2026-05-27T17:00:00+00:00,BEARISH,46.2,53.8,57.7,-0.078,BALANCED,0.92,0.69,NO_TRADE,False,1.0,0.0,NO_TRADE,False,50.0,0.6,0.833,BEARISH,NQM6,ESM6,REAL_NQ_ES,Massive Futures,NQM6,2026-05-27T17:00:00+00:00,29988.0,0.0,30125.25,2026-05-27T21:00:00+00:00,0.0,30070.5,2026-05-28T01:00:00+00:00,0.0,BULLISH,BULLISH,False,False,0.4576830732292917,0.275110044017607,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,565,16,available,unavailable_plan,False,False,missing,False,False,NQM6,available,"[{""name"":""NQ structure"",""score"":-0.13865945917210715,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":-0.053290987906341236,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.043391964325584474,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.0016615032753634442,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.32014875253960734,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.02871634248195922,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.049690431335368795,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BEARISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BEARISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BEARISH"",""order_block"":{""direction"":""BEARISH"",""zone_low"":30130.25,""zone_high"":30297.0,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BEARISH"",""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":{""direction"":""BULLISH"",""event"":""NQ/ES sell-side SMT divergence"",""source"":""Massive NQ+ES 5m""},""smt_direction"":""BULLISH"",""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQM6"",""es_contract"":""ESM6"",""data_status"":""REAL_NQ_ES""}"
2026-05-28T17:00:00+00:00,BULLISH,66.7,33.3,74.0,0.354,TREND,0.92,0.69,A++,True,0.908,0.092,WATCH,False,50.0,0.5,1.0,BULLISH,NQM6,ESM6,REAL_NQ_ES,Massive Futures,NQM6,2026-05-28T17:00:00+00:00,30327.0,0.0,30313.0,2026-05-28T21:00:00+00:00,0.0,30247.75,2026-05-29T01:00:00+00:00,0.0,NEUTRAL,BEARISH,False,False,-0.04616348468361526,-0.26131829722689354,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,692,17,available,unavailable_plan,False,False,missing,False,False,NQM6,available,"[{""name"":""NQ structure"",""score"":0.4215290474435833,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.2605057052465496,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.2868391196711878,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.13756924696926945,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.5470896903496607,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.26843445029088947,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.36377647925403706,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BULLISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BULLISH"",""order_block"":{""direction"":""BULLISH"",""zone_low"":29863.5,""zone_high"":29998.0,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BULLISH"",""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":null,""smt_direction"":null,""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQM6"",""es_contract"":""ESM6"",""data_status"":""REAL_NQ_ES""}"
2026-05-29T17:00:00+00:00,BULLISH,58.5,41.5,67.2,0.173,TRANSITION,0.92,0.69,NO_TRADE,False,0.872,0.128,NO_TRADE,False,45.0,0.45,1.0,BULLISH,NQM6,ESM6,REAL_NQ_ES,Massive Futures,NQM6,2026-05-29T17:00:00+00:00,30396.75,0.0,30389.5,2026-05-29T21:00:00+00:00,0.0,,,240.0,NEUTRAL,,False,,-0.02385123409575037,,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,782,20,available,unavailable_plan,False,False,missing,False,False,NQM6,available,"[{""name"":""NQ structure"",""score"":0.19848436457994426,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.13980078650782085,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.12210603500224157,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.005808114638369002,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.40809818702171324,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.01238330344167539,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":0.27702918092501294,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BULLISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BULLISH"",""order_block"":null,""order_block_direction"":null,""fvg"":{""direction"":""BULLISH"",""zone_low"":29998.0,""zone_high"":30238.5,""source"":""deterministic_4h_ohlc""},""fvg_direction"":""BULLISH"",""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":null,""smt_direction"":null,""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQM6"",""es_contract"":""ESM6"",""data_status"":""REAL_NQ_ES""}"
2026-06-01T17:00:00+00:00,BEARISH,43.2,56.8,49.2,-0.138,CONFLICTED,0.92,0.69,NO_TRADE,False,0.302,0.698,NO_TRADE,False,10.0,0.3,0.333,BULLISH,NQM6,ESM6,REAL_NQ_ES,Massive Futures,NQM6,2026-06-01T17:00:00+00:00,30581.25,0.0,30522.5,2026-06-01T21:00:00+00:00,0.0,30372.75,2026-06-02T01:00:00+00:00,0.0,BEARISH,BEARISH,True,True,-0.19211117923564275,-0.6817903126916002,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,385,8,available,unavailable_plan,False,False,missing,False,False,NQM6,available,"[{""name"":""NQ structure"",""score"":0.2048849953675371,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.025119306619990317,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.0590493118550687,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":-0.5,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.07271507998215979,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.15652281711441368,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.22346082576702173,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.6,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":null,""htf_poi_direction"":null,""order_block"":null,""order_block_direction"":null,""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":{""direction"":""BEARISH"",""event"":""NQ/ES buy-side SMT divergence"",""source"":""Massive NQ+ES 5m""},""smt_direction"":""BEARISH"",""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQM6"",""es_contract"":""ESM6"",""data_status"":""REAL_NQ_ES""}"
2026-06-02T17:00:00+00:00,BULLISH,52.9,47.1,52.9,0.059,BALANCED,0.92,0.69,NO_TRADE,False,0.826,0.174,NO_TRADE,False,50.0,0.85,0.588,BULLISH,NQM6,ESM6,REAL_NQ_ES,Massive Futures,NQM6,2026-06-02T17:00:00+00:00,30691.25,0.0,30743.0,2026-06-02T21:00:00+00:00,0.0,30720.0,2026-06-03T01:00:00+00:00,0.0,BULLISH,BULLISH,True,True,0.16861483321793672,0.09367490734329817,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,535,9,available,unavailable_plan,False,False,missing,False,False,NQM6,available,"[{""name"":""NQ structure"",""score"":0.15215027522895067,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.05998979099217216,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.02016541098553744,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.0412105093350275,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.38734755119868486,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":0.039693824253599456,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.1928036072782894,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BULLISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BULLISH"",""order_block"":{""direction"":""BULLISH"",""zone_low"":30317.75,""zone_high"":30470.25,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BULLISH"",""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":{""direction"":""BEARISH"",""events"":[{""level"":""PREV_NY_HIGH"",""price"":30693.0,""direction"":""BEARISH"",""event"":""BUY-SIDE HIGH SWEEP REJECT"",""event_time"":""2026-06-02T16:55:00+00:00""}],""source"":""NQ_5m_completed_bars_independent_detection""},""liquidity_direction"":""BEARISH"",""smt"":{""direction"":""BEARISH"",""event"":""NQ/ES buy-side SMT divergence"",""source"":""Massive NQ+ES 5m""},""smt_direction"":""BEARISH"",""session_context"":{""direction"":""BEARISH"",""session"":""NEW_YORK"",""source"":""UTC session windows + completed NQ bars""},""session_direction"":""BEARISH"",""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQM6"",""es_contract"":""ESM6"",""data_status"":""REAL_NQ_ES""}"
2026-06-03T17:00:00+00:00,BEARISH,34.5,65.5,67.6,-0.326,TRANSITION,0.92,0.69,NO_TRADE,False,0.721,0.279,NO_TRADE,False,50.0,0.6,0.833,BEARISH,NQM6,ESM6,REAL_NQ_ES,Massive Futures,NQM6,2026-06-03T17:00:00+00:00,30606.75,0.0,30494.75,2026-06-03T21:00:00+00:00,0.0,30498.75,2026-06-04T01:00:00+00:00,0.0,BEARISH,BEARISH,True,True,-0.3659323515237652,-0.352863338969345,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,707,15,available,unavailable_plan,False,False,upcoming_verified_catalyst,True,False,NQM6,available,"[{""name"":""NQ structure"",""score"":-0.24928509832260076,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":-0.3397088327109296,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.13199576395877977,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":-0.5,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.5361486513115608,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":0.18093356034904332,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.1613394093297768,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.24707432522268855,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BEARISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""BEARISH"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""BEARISH"",""order_block"":{""direction"":""BEARISH"",""zone_low"":30700.0,""zone_high"":30794.25,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BEARISH"",""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":{""direction"":""BULLISH"",""event"":""NQ/ES sell-side SMT divergence"",""source"":""Massive NQ+ES 5m""},""smt_direction"":""BULLISH"",""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQM6"",""es_contract"":""ESM6"",""data_status"":""REAL_NQ_ES""}"
2026-06-04T17:00:00+00:00,BEARISH,42.9,57.1,51.3,-0.145,TRANSITION,0.96,0.73,NO_TRADE,False,0.648,0.352,NO_TRADE,False,15.0,0.85,0.176,BULLISH,NQM6,ESM6,REAL_NQ_ES,Massive Futures,NQM6,2026-06-04T17:00:00+00:00,30479.0,0.0,30399.5,2026-06-04T21:00:00+00:00,0.0,30142.75,2026-06-05T01:00:00+00:00,0.0,BEARISH,BEARISH,True,True,-0.2608353292430854,-1.1032186095344336,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,774,23,available,unavailable_plan,False,False,released_verified,False,False,NQM6,available,"[{""name"":""NQ structure"",""score"":-0.24885473108148437,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":0.1531442707484853,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":0.062329373675122104,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":0.0,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":0.3399354062518181,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-0.6505618732014549,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.0825762843960363,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.32394374425608413,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":-1.0,""weight"":0.04,""freshness"":""live""}]","{""direction"":""BULLISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":{""direction"":""MIXED"",""source"":""4H deterministic POI from OB/FVG""},""htf_poi_direction"":""MIXED"",""order_block"":{""direction"":""BEARISH"",""zone_low"":30450.0,""zone_high"":30544.5,""source"":""deterministic_4h_displacement""},""order_block_direction"":""BEARISH"",""fvg"":{""direction"":""BULLISH"",""zone_low"":29998.0,""zone_high"":30238.5,""source"":""deterministic_4h_ohlc""},""fvg_direction"":""BULLISH"",""liquidity_sweep"":{""direction"":""BULLISH"",""events"":[{""level"":""PREV_NY_LOW"",""price"":30478.25,""direction"":""BULLISH"",""event"":""SELL-SIDE LOW SWEEP RECLAIM"",""event_time"":""2026-06-04T16:55:00+00:00""}],""source"":""NQ_5m_completed_bars_independent_detection""},""liquidity_direction"":""BULLISH"",""smt"":null,""smt_direction"":null,""session_context"":{""direction"":""BULLISH"",""session"":""NEW_YORK"",""source"":""UTC session windows + completed NQ bars""},""session_direction"":""BULLISH"",""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQM6"",""es_contract"":""ESM6"",""data_status"":""REAL_NQ_ES""}"
2026-06-05T17:00:00+00:00,BEARISH,17.1,82.9,81.6,-0.849,TREND,0.92,0.69,A++,True,0.869,0.131,WATCH,False,20.0,0.2,1.0,BEARISH,NQM6,ESM6,REAL_NQ_ES,Massive Futures,NQM6,2026-06-05T17:00:00+00:00,29490.5,0.0,28829.75,2026-06-05T21:00:00+00:00,0.0,,,240.0,BEARISH,,True,,-2.240552042183076,,20,20,Yahoo Finance DX-Y.NYB historical 1H,Yahoo Finance ^TNX historical 1H,755,25,available,unavailable_plan,False,False,missing,False,False,NQM6,available,"[{""name"":""NQ structure"",""score"":-1.0,""weight"":0.2,""freshness"":""live""},{""name"":""SPX confirmation"",""score"":-0.8130160284506632,""weight"":0.1,""freshness"":""live""},{""name"":""DXY"",""score"":-0.2927127330192349,""weight"":0.08,""freshness"":""live""},{""name"":""US10Y"",""score"":-0.5,""weight"":0.07,""freshness"":""live""},{""name"":""Mega-cap leadership"",""score"":-0.6282785857485246,""weight"":0.2,""freshness"":""live""},{""name"":""Semiconductors"",""score"":-1.0,""weight"":0.12,""freshness"":""live""},{""name"":""Breadth"",""score"":-0.7183209201843089,""weight"":0.08,""freshness"":""live""},{""name"":""News"",""score"":-0.38434109256267196,""weight"":0.07,""freshness"":""live""},{""name"":""Macro calendar"",""score"":0.0,""weight"":0.04,""freshness"":""missing""},{""name"":""Earnings/guidance"",""score"":0.0,""weight"":0.04,""freshness"":""missing""}]","{""direction"":""BEARISH"",""timeframe"":""4H+1H+5M"",""forecast_direction_used_for_detection"":false,""htf_poi"":null,""htf_poi_direction"":null,""order_block"":null,""order_block_direction"":null,""fvg"":null,""fvg_direction"":null,""liquidity_sweep"":null,""liquidity_direction"":null,""smt"":null,""smt_direction"":null,""session_context"":null,""session_direction"":null,""execution_confirmation"":null,""execution_direction"":null,""nq_contract"":""NQM6"",""es_contract"":""ESM6"",""data_status"":""REAL_NQ_ES""}"
